date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:08:58	31/31	---M--	200	added ('OK')	text/plain	etag:%221f-5bc3efb0-66b96a426bec1b9f;;;%22	https://igsosana.org/robots.txt		(from )
23:09:01	173597/173597	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:00%20GMT	https://igsosana.org/	C:/My%20Web%20Sites/igsosana/igsosana.org/index.html	(from )
23:09:01	17380/17380	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/webfont/1.5.3/webfont.js	C:/My%20Web%20Sites/igsosana/ajax.googleapis.com/ajax/libs/webfont/1.5.3/webfont.js	(from https://igsosana.org/)
23:09:02	58171/58171	---M-Z	200	added ('OK')	text/css	etag:%22e33b-60781329-28c79787643e22a7;gz%22	https://igsosana.org/wp-includes/css/dist/block-library/style.min.css?ver=5.7.2	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-includes/css/dist/block-library/style.min9f31.css	(from https://igsosana.org/)
23:09:03	2714/2714	---M-Z	200	added ('OK')	text/css	etag:%22a9a-6058bd4b-78ff3e879129d512;gz%22	https://igsosana.org/wp-includes/css/dist/block-library/theme.min.css?ver=5.7.2	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-includes/css/dist/block-library/theme.min9f31.css	(from https://igsosana.org/)
23:09:03	18339/18339	---M-Z	200	added ('OK')	text/css	etag:%2247a3-60d9a0ef-48f3b4b528671041;gz%22	https://igsosana.org/wp-content/plugins/piotnet-addons-for-elementor-pro/assets/css/minify/extension.min.css?ver=6.3.76	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/piotnet-addons-for-elementor-pro/assets/css/minify/extension.min5d0f.css	(from https://igsosana.org/)
23:09:04	3854/3854	---M-Z	200	added ('OK')	text/css	etag:%22f0e-60ca785d-62da4c72ee01f690;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css?ver=3.2.5	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/css/frontend-legacy.min2072.css	(from https://igsosana.org/)
23:09:05	733/733	---M--	200	added ('OK')	application/rss+xml	etag:%22d3c4672865c0a417031d9b6f566552db%22	https://igsosana.org/comments/feed/	C:/My%20Web%20Sites/igsosana/igsosana.org/comments/feed/index.html	(from https://igsosana.org/)
23:09:05	117828/117828	---M-Z	200	added ('OK')	text/css	etag:%221cc44-60ca785c-5c54fbf0602de3aa;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.2.5	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/css/frontend.min2072.css	(from https://igsosana.org/)
23:09:05	816/816	---M-Z	200	added ('OK')	text/css	etag:%22330-60d8aab7-f53f3e41376d887b;gz%22	https://igsosana.org/wp-content/uploads/elementor/css/post-1830.css?ver=1624812215	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/elementor/css/post-183058bc.css	(from https://igsosana.org/)
23:09:05	39396/39396	---MC-	200	added ('OK')	application/rss+xml	etag:%227770932eb06785a0128483dfe84769a1%22	https://igsosana.org/feed/	C:/My%20Web%20Sites/igsosana/igsosana.org/feed/index.html	(from https://igsosana.org/)
23:09:05	191420/191420	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ebbc-60ca7858-315948f4457870a5;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.10.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons0b93.eot	(from https://igsosana.org/)
23:09:06	1304/1304	---M-Z	200	added ('OK')	text/css	etag:%22518-60d8aab7-ff6135ef33f6566a;gz%22	https://igsosana.org/wp-content/uploads/elementor/css/post-1840.css?ver=1624812215	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/elementor/css/post-184058bc.css	(from https://igsosana.org/)
23:09:06	15323/15323	---M-Z	200	added ('OK')	text/css	etag:%223bdb-60d8aab7-3247f7921eff457c;gz%22	https://igsosana.org/wp-content/uploads/elementor/css/post-716.css?ver=1624812215	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/elementor/css/post-71658bc.css	(from https://igsosana.org/)
23:09:06	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-60d30a52-67e7f851040b9872;gz%22	https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min9e0b.css	(from https://igsosana.org/)
23:09:06	10927/10927	---M-Z	200	added ('OK')	text/css	etag:%222aaf-60d30a54-f524be52357847bf;gz%22	https://igsosana.org/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min8d5a.css	(from https://igsosana.org/)
23:09:07	5235/5235	---M-Z	200	added ('OK')	text/css	etag:%221473-60d30a54-4fa76f6b9300f69e;gz%22	https://igsosana.org/wp-content/themes/oceanwp/assets/css/third/magnific-popup.min.css?ver=1.0.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/themes/oceanwp/assets/css/third/magnific-popup.min8a54.css	(from https://igsosana.org/)
23:09:07	17232/17232	---M-Z	200	added ('OK')	text/css	etag:%224350-60ca7858-8aeaa8d4bc0171ac;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min21f9.css	(from https://igsosana.org/)
23:09:07	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-60ca785c-f5bd6415621a445d;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.2.5	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/animations/animations.min2072.css	(from https://igsosana.org/)
23:09:07	1079/1079	---M-Z	200	added ('OK')	text/css	etag:%22437-60d8aab7-fb50b485ed176d5e;gz%22	https://igsosana.org/wp-content/uploads/elementor/css/post-1528.css?ver=1624812215	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/elementor/css/post-152858bc.css	(from https://igsosana.org/)
23:09:08	242329/242329	---M-Z	200	added ('OK')	text/css	etag:%223b299-60d8a691-94bf97a17821c77b;gz%22	https://igsosana.org/wp-content/plugins/elementor-pro/assets/css/frontend.min.css?ver=3.3.1	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor-pro/assets/css/frontend.min3d36.css	(from https://igsosana.org/)
23:09:08	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-60ca785a-4183f97de4fff7c6;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min2072.css	(from https://igsosana.org/)
23:09:08	608038/608038	---M-Z	200	added ('OK')	text/css	etag:%2294726-60c927cc-2d0c79b8875222e3;gz%22	https://igsosana.org/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.min.css?ver=1.32.1	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.min86af.css	(from https://igsosana.org/)
23:09:09	53602/53602	---M-Z	200	added ('OK')	text/css	etag:%22d162-60d8aab7-bcda190e182286f2;gz%22	https://igsosana.org/wp-content/uploads/elementor/css/post-7.css?ver=1624812215	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/elementor/css/post-758bc.css	(from https://igsosana.org/)
23:09:09	144134/144134	---M-Z	200	added ('OK')	text/css	etag:%2223306-606e7d00-46eb698c2315bfbc;gz%22	https://igsosana.org/wp-content/uploads/oceanwp/main-style.css?ver=2.1.1	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/oceanwp/main-stylee1fc.css	(from https://igsosana.org/)
23:09:09	1985/1985	---M-Z	200	added ('OK')	text/css	etag:%227c1-5bc3efc6-d63c084fae7df76f;gz%22	https://igsosana.org/wp-content/plugins/ocean-cookie-notice/assets/css/style.min.css?ver=5.7.2	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/ocean-cookie-notice/assets/css/style.min9f31.css	(from https://igsosana.org/)
23:09:09	53941/53941	---M-Z	200	added ('OK')	text/css	etag:%22d2b5-60d30a39-a5cdb0490fa721f1;gz%22	https://igsosana.org/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=5.7.2	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/ocean-extra/assets/css/widgets9f31.css	(from https://igsosana.org/)
23:09:10	10422/10422	---M-Z	200	added ('OK')	text/css	etag:%2228b6-5bc3efdc-5cc9bdd9b5d80c62;gz%22	https://igsosana.org/wp-content/plugins/ocean-portfolio/assets/css/style.min.css?ver=5.7.2	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/ocean-portfolio/assets/css/style.min9f31.css	(from https://igsosana.org/)
23:09:10	6087/6087	---M-Z	200	added ('OK')	text/css	etag:%2217c7-60547942-88297c64f5733586;gz%22	https://igsosana.org/wp-content/plugins/ocean-social-sharing/assets/css/style.min.css?ver=5.7.2	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/ocean-social-sharing/assets/css/style.min9f31.css	(from https://igsosana.org/)
23:09:10	8392/8392	---M-Z	200	added ('OK')	text/css	etag:%2220c8-5bc3efca-7f7a60c83c546de5;gz%22	https://igsosana.org/wp-content/plugins/ocean-sticky-header/assets/css/style.min.css?ver=5.7.2	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/ocean-sticky-header/assets/css/style.min9f31.css	(from https://igsosana.org/)
23:09:10	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-60ca785a-7a9b2132d03c49e0;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.1	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min9e0b.css	(from https://igsosana.org/)
23:09:11	675/675	---M-Z	200	added ('OK')	text/css	etag:%222a3-60ca785a-c28525d772eca021;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.1	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min9e0b.css	(from https://igsosana.org/)
23:09:11	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-60ca785a-c11c3892dfa0228e;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.1	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min9e0b.css	(from https://igsosana.org/)
23:09:12	677/677	---M-Z	200	added ('OK')	text/css	etag:%222a5-60ca785a-f78001eabc89afef;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.1	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min9e0b.css	(from https://igsosana.org/)
23:09:12	89496/89496	---M-Z	200	added ('OK')	application/javascript	etag:%2215d98-60008f1e-921b151a6b0306f5;gz%22	https://igsosana.org/wp-includes/js/jquery/jquery.min.js?ver=3.5.1	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-includes/js/jquery/jquery.min9d52.js	(from https://igsosana.org/)
23:09:12	11224/11224	---M-Z	200	added ('OK')	application/javascript	etag:%222bd8-60008f1e-ad4fb869aa1ee094;gz%22	https://igsosana.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://igsosana.org/)
23:09:13	102580/102580	---M-Z	200	added ('OK')	application/javascript	etag:%22190b4-60d9a0ed-fc780d0112f2b0d4;gz%22	https://igsosana.org/wp-content/plugins/piotnet-addons-for-elementor-pro/assets/js/minify/extension.min.js?ver=6.3.76	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/piotnet-addons-for-elementor-pro/assets/js/minify/extension.min5d0f.js	(from https://igsosana.org/)
23:09:13	15055/15055	---M-Z	200	added ('OK')	application/javascript	etag:%223acf-60ca785a-f03dfc8a5b215405;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.2.5	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min2072.js	(from https://igsosana.org/)
23:09:13	2190/2190	---M-Z	200	added ('OK')	application/javascript	etag:%2288e-60bdf38d-c8c9f7429201f27c;gz%22	https://igsosana.org/wp-content/plugins/wp-simple-firewall/resources/js/shield/notbot.js?ver=11.3.0&mtime=1623061389	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/wp-simple-firewall/resources/js/shield/notbot82ca.js	(from https://igsosana.org/)
23:09:13	3231/3231	---M-Z	200	added ('OK')	application/javascript	etag:%22c9f-60bdf38d-37bffebb152b19a;gz%22	https://igsosana.org/wp-content/plugins/wp-simple-firewall/resources/js/shield/loginbot.js?ver=11.3.0&mtime=1623061389	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/wp-simple-firewall/resources/js/shield/loginbot82ca.js	(from https://igsosana.org/)
23:09:15	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:09:14%20GMT	https://igsosana.org/wp-json/wp/v2/pages/7	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/wp/v2/pages/7	(from https://igsosana.org/)
23:09:16	110517/110517	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Jun%202021%2022:09:15%20GMT	https://igsosana.org/wp-json/	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/index.html	(from https://igsosana.org/)
23:09:16	786/786	---M--	200	added ('OK')	text/xml	date:Tue,%2029%20Jun%202021%2022:09:16%20GMT	https://igsosana.org/xmlrpc.php?rsd	C:/My%20Web%20Sites/igsosana/igsosana.org/xmlrpc0db0.php	(from https://igsosana.org/)
23:09:16	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-5bc3effc-9b2b37f52de350df;gz%22	https://igsosana.org/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-includes/wlwmanifest.xml	(from https://igsosana.org/)
23:09:18	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:09:18%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2F	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embed9815	(from https://igsosana.org/)
23:09:19	212/212	---M--	401	error ('Unauthorized')	text/xml	date:Tue,%2029%20Jun%202021%2022:09:19%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2F&format=xml	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embed7d58	(from https://igsosana.org/)
23:09:20	2347/2347	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ffbc324-92b%22	http://static.anyflip.com/plugin/LightBox/js/anyflp-light-box-api-min.js	C:/My%20Web%20Sites/igsosana/static.anyflip.com/plugin/LightBox/js/anyflp-light-box-api-min.js	(from https://igsosana.org/)
23:09:20	10215/10215	---M--	200	added ('OK')	image/jpeg	etag:%2227e7-5c12f366-1acee881218609a3;;;%22	https://igsosana.org/wp-content/uploads/2018/12/cropped-IGSOSANA-site-icon-192x192.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/12/cropped-IGSOSANA-site-icon-192x192.jpg	(from https://igsosana.org/)
23:09:21	9450/9450	---M--	200	added ('OK')	image/jpeg	etag:%2224ea-5c12f366-fee4414b7e03a7de;;;%22	https://igsosana.org/wp-content/uploads/2018/12/cropped-IGSOSANA-site-icon-180x180.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/12/cropped-IGSOSANA-site-icon-180x180.jpg	(from https://igsosana.org/)
23:09:21	21354/21354	---M--	200	added ('OK')	image/png	etag:%22536a-5bc3efb3-f99af37ef5f8bc3d;;;%22	https://igsosana.org/wp-content/uploads/2018/09/igsosana_logo9.png	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/igsosana_logo9.png	(from https://igsosana.org/)
23:09:25	102044/102044	---M--	200	added ('OK')	image/jpeg	etag:%2218e9c-60a46ef0-13efe70f0d0fdc63;;;%22	https://igsosana.org/wp-content/uploads/2021/05/Dallas2021-Event-Flyer-2-Small.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2021/05/Dallas2021-Event-Flyer-2-Small.jpg	(from https://igsosana.org/)
23:09:25	106557/106557	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:23%20GMT	https://igsosana.org/about-us/the-alumni/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/the-alumni/index.html	(from https://igsosana.org/)
23:09:26	114944/114944	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:25%20GMT	https://igsosana.org/about-us/the-alumni/who-we-are/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/the-alumni/who-we-are/index.html	(from https://igsosana.org/)
23:09:26	116760/116760	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:25%20GMT	https://igsosana.org/about-us/the-alumni/what-we-do/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/the-alumni/what-we-do/index.html	(from https://igsosana.org/)
23:09:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jun%202021%2022:09:27%20GMT	https://igsosana.org/vc2020	C:/My%20Web%20Sites/igsosana/igsosana.org/vc2020	(from https://igsosana.org/)
23:09:31	111996/111996	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:29%20GMT	https://igsosana.org/about-us/the-alumni/alumni-history/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/the-alumni/alumni-history/index.html	(from https://igsosana.org/)
23:09:32	105108/105108	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:29%20GMT	https://igsosana.org/about-us/the-alumni/presidents-address/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/the-alumni/presidents-address/index.html	(from https://igsosana.org/)
23:09:32	106540/106540	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:30%20GMT	https://igsosana.org/about-us/the-school/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/the-school/index.html	(from https://igsosana.org/)
23:09:32	115177/115177	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:30%20GMT	https://igsosana.org/about-us/the-school/current-state-of-igs/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/the-school/current-state-of-igs/index.html	(from https://igsosana.org/)
23:09:34	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2029%20Jun%202021%2022:09:33%20GMT	https://igsosana.org/dallas2021	C:/My%20Web%20Sites/igsosana/igsosana.org/dallas2021	(from https://igsosana.org/)
23:09:38	108378/108378	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:35%20GMT	https://igsosana.org/about-us/the-school/school-song/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/the-school/school-song/index.html	(from https://igsosana.org/)
23:09:38	119446/119446	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:36%20GMT	https://igsosana.org/about-us/the-school/school-history/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/the-school/school-history/index.html	(from https://igsosana.org/)
23:09:38	108396/108396	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:37%20GMT	https://igsosana.org/about-us/the-school/current-past-principals/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/the-school/current-past-principals/index.html	(from https://igsosana.org/)
23:09:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jun%202021%2022:09:40%20GMT	https://igsosana.org/attire-store	C:/My%20Web%20Sites/igsosana/igsosana.org/attire-store	(from https://igsosana.org/)
23:09:42	117368/117368	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:40%20GMT	https://igsosana.org/school-song/	C:/My%20Web%20Sites/igsosana/igsosana.org/school-song/index.html	(from https://igsosana.org/)
23:09:43	103942/103942	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:40%20GMT	https://igsosana.org/events/	C:/My%20Web%20Sites/igsosana/igsosana.org/events/index.html	(from https://igsosana.org/)
23:09:43	115217/115217	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:36%20GMT	https://igsosana.org/about-us/the-school/the-founder/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/the-school/the-founder/index.html	(from https://igsosana.org/)
23:09:44	204920/204920	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:42%20GMT	https://igsosana.org/events/annual-convention/	C:/My%20Web%20Sites/igsosana/igsosana.org/events/annual-convention/index.html	(from https://igsosana.org/)
23:09:45	111896/111896	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:45%20GMT	https://igsosana.org/events/event-sponsorship/	C:/My%20Web%20Sites/igsosana/igsosana.org/events/event-sponsorship/index.html	(from https://igsosana.org/)
23:09:46	117368/117368	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:45%20GMT	https://igsosana.org/events/past-events/	C:/My%20Web%20Sites/igsosana/igsosana.org/events/past-events/index.html	(from https://igsosana.org/)
23:09:48	103978/103978	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:45%20GMT	https://igsosana.org/connections/	C:/My%20Web%20Sites/igsosana/igsosana.org/connections/index.html	(from https://igsosana.org/)
23:09:48	104629/104629	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:47%20GMT	https://igsosana.org/connections/resources/	C:/My%20Web%20Sites/igsosana/igsosana.org/connections/resources/index.html	(from https://igsosana.org/)
23:09:48	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2029%20Jun%202021%2022:09:47%20GMT	https://igsosana.org/Give	C:/My%20Web%20Sites/igsosana/igsosana.org/Give.35.delayed	(from https://igsosana.org/)
23:09:48	105113/105113	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:48%20GMT	https://igsosana.org/connections/resources/newsroom/	C:/My%20Web%20Sites/igsosana/igsosana.org/connections/resources/newsroom/index.html	(from https://igsosana.org/)
23:09:50	154804/154804	---M--	200	added ('OK')	image/png	etag:%2225cb4-5f83bb33-d41388e203f24592;;;%22	https://igsosana.org/wp-content/uploads/2020/10/Logo-Play-2.png	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2020/10/Logo-Play-2.png	(from https://igsosana.org/)
23:09:51	112016/112016	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:50%20GMT	https://igsosana.org/connections/resources/faqs/	C:/My%20Web%20Sites/igsosana/igsosana.org/connections/resources/faqs/index.html	(from https://igsosana.org/)
23:09:51	111127/111127	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:50%20GMT	https://igsosana.org/connections/resources/ask-a-question/	C:/My%20Web%20Sites/igsosana/igsosana.org/connections/resources/ask-a-question/index.html	(from https://igsosana.org/)
23:09:52	105141/105141	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:50%20GMT	https://igsosana.org/connections/resources/useful-links/	C:/My%20Web%20Sites/igsosana/igsosana.org/connections/resources/useful-links/index.html	(from https://igsosana.org/)
23:09:52	52070/52070	---M--	200	added ('OK')	image/jpeg	etag:%22cb66-5bc3efb3-baaf9ab7a33b93f;;;%22	https://igsosana.org/wp-content/uploads/2018/09/hm-prize.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/hm-prize.jpg	(from https://igsosana.org/)
23:09:53	105151/105151	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:52%20GMT	https://igsosana.org/connections/resources/members-only/	C:/My%20Web%20Sites/igsosana/igsosana.org/connections/resources/members-only/index.html	(from https://igsosana.org/)
23:09:54	104600/104600	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:52%20GMT	https://igsosana.org/connections/connect/	C:/My%20Web%20Sites/igsosana/igsosana.org/connections/connect/index.html	(from https://igsosana.org/)
23:09:54	67542/67542	---M--	200	added ('OK')	image/jpeg	etag:%22107d6-5bc3efb3-f774df9485185233;;;%22	https://igsosana.org/wp-content/uploads/2018/09/hm-Internet.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/hm-Internet.jpg	(from https://igsosana.org/)
23:09:55	67209/67209	---M--	200	added ('OK')	image/jpeg	etag:%2210689-5bc3efb7-ddcdf09c606f617;;;%22	https://igsosana.org/wp-content/uploads/2018/09/hm-french.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/hm-french.jpg	(from https://igsosana.org/)
23:09:56	105162/105162	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:54%20GMT	https://igsosana.org/connections/connect/photo-gallery/	C:/My%20Web%20Sites/igsosana/igsosana.org/connections/connect/photo-gallery/index.html	(from https://igsosana.org/)
23:09:57	105114/105114	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:55%20GMT	https://igsosana.org/connections/connect/obu-blog/	C:/My%20Web%20Sites/igsosana/igsosana.org/connections/connect/obu-blog/index.html	(from https://igsosana.org/)
23:09:57	111999/111999	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:54%20GMT	https://igsosana.org/connections/connect/video-gallery/	C:/My%20Web%20Sites/igsosana/igsosana.org/connections/connect/video-gallery/index.html	(from https://igsosana.org/)
23:09:58	144205/144205	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:09:57%20GMT	https://igsosana.org/connections/connect/fabus-slangs/	C:/My%20Web%20Sites/igsosana/igsosana.org/connections/connect/fabus-slangs/index.html	(from https://igsosana.org/)
23:09:58	12117/12117	---M--	200	added ('OK')	image/jpeg	etag:%222f55-5d845c2c-85234e7ab84374b6;;;%22	https://igsosana.org/wp-content/uploads/2019/09/Laniyonu-19-300x300.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2019/09/Laniyonu-19-300x300.jpg	(from https://igsosana.org/)
